IncidentId,UniqueId,Name,Location,Latitude,Longitude,AcresBurnedDisplay,PercentContainedDisplay,ExternalIncidentLink,CountiesList,UpdatedDate,StartedDate,AdminUnit,IncidentTypeDisplay,Url,IsActive
2446,2a79a833-693d-4dff-a199-c93b5a3ebe39,Nelson Fire,Nelson Rd and Rockwell Ln, west of Lincoln,38.89178,-121.33956,110,100%,,Placer,2020-06-18 19:24:38,2020-06-18,CAL FIRE Nevada-Yuba-Placer Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/18/nelson-fire/,N,
2447,0fc1bc5b-7ac5-4a2c-8048-9ed74623b838,Fork Fire,South Fork Dr and Salt Creek Fire Control Rd, East of Three Rivers,36.37085,-118.845123,130,100%,,Tulare,2020-07-24 15:34:43,2020-06-18,CAL FIRE Tulare Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/18/fork-fire/,N,
2448,036cc8f1-ab4e-488c-8c46-86ebbb176d3e,Teddy Fire,Teddy Lane and Bangor Park Rd., Bangor,39.37577,-121.45372,13,100%,,Butte,2020-06-25 08:53:58,2020-06-18,CAL FIRE Butte Unit/Butte County Fire Department,Wildfire,https://www.fire.ca.gov/incidents/2020/6/18/teddy-fire/,N,
2449,0413caad-a48e-447b-8ed8-1c8933360f21,Springs Fire,Hot Springs Dr and M-56,35.89133,-118.8613,217,100%,,Tulare,2020-07-24 15:35:27,2020-06-19,CAL FIRE Tulare Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/19/springs-fire/,N,
2450,a1959cb6-24e4-45e6-bcca-b792abe932ce,Honcut Fire,Palermo Honcut Hwy and Four Junes Way, south of Palermo,39.36894,-121.53976,89,100%,,Butte,2020-06-20 19:14:48,2020-06-20,CALFIRE Butte Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/20/honcut-fire/,N,
2451,d7f02c71-a8b5-440a-b4a8-b8e011e214e3,East Fire,County Road 79 and East 19th Street,41.5017,-120.54161,11,100%,,Modoc,2020-06-21 09:57:32,2020-06-20,CALFIRE Lassen-Modoc Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/20/east-fire/,N,
2452,641c7a44-b74a-4dce-bd7d-44078847003b,Quarter Fire,Italian Bar Road and Grant Ridge Road, North of Twain Harte,38.08264,-120.20316,10,100%,,Tuolumne,2020-07-07 14:35:05,2020-06-21,USFS Stanislaus National Forest,Wildfire,https://www.fire.ca.gov/incidents/2020/6/21/quarter-fire/,N,
2453,c50ced87-e83c-406c-b349-49cad87e680f,Hunter Fire,River Road and Interlake Road, South of Lockwood,35.90835,-121.08753,195,100%,,Monterey,2020-06-25 18:55:30,2020-06-21,CAL FIRE San Benito Unit ,Wildfire,https://www.fire.ca.gov/incidents/2020/6/21/hunter-fire/,N,
2454,d0e31652-2b1e-4316-a1e0-c18ecb4ddbd7,Stage Fire,  Old Stage Road and Williams Road, Northeast of Salinas,36.69845,-121.57407,52,100%,,Monterey,2020-06-22 19:12:25,2020-06-21,CAL FIRE San Benito Unit ,Wildfire,https://www.fire.ca.gov/incidents/2020/6/21/stage-fire/,N,
2455,e7d05a34-0fdc-4db2-b713-0e10119d105d,Grade Fire ,Boyd Dr and Rd 168, east of Orosi,36.5537,-119.19677,1,050,100%,,Tulare,2020-07-24 15:35:14,2020-06-22,CAL FIRE Tulare Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/22/grade-fire/,N,
